"lat"	"lon"	"elevation"	"timestamps"
65.6709482800215	-20.2486269269139	67.5	2023-03-16 16:24:09
65.6722870375961	-20.2484496496618	64.98	2023-03-16 16:24:17
65.6731117330492	-20.2477935981005	61.62	2023-03-16 16:24:22
65.6738968659192	-20.2467169426382	57.95	2023-03-16 16:24:27
65.6746896263212	-20.2448079641908	54.61	2023-03-16 16:24:33
65.6750654708594	-20.2431653626263	52.52	2023-03-16 16:24:37
65.6759191676974	-20.2383244782686	50.88	2023-03-16 16:24:48
65.6768270116299	-20.2366865705699	53.85	2023-03-16 16:24:54
65.6770142633468	-20.2365570701659	54.21	2023-03-16 16:24:55
65.679861176759	-20.2345935255289	57.57	2023-03-16 16:25:10
65.6806450523436	-20.234213322401	61.15	2023-03-16 16:25:14
65.6812537461519	-20.2340885158628	64.85	2023-03-16 16:25:17
65.6818694807589	-20.2340914495289	68.02	2023-03-16 16:25:20
65.6824830360711	-20.2342495322227	71.04	2023-03-16 16:25:23
65.6832807417959	-20.2345299907029	74.66	2023-03-16 16:25:27
65.6842314172536	-20.2348329965025	78.21	2023-03-16 16:25:32
65.684417327866	-20.234892508015	78.44	2023-03-16 16:25:33
65.6860800459981	-20.2354522515088	81.78	2023-03-16 16:25:42
65.6871446315199	-20.2357881143689	85.58	2023-03-16 16:25:48
65.6878350488842	-20.2360005956143	87.76	2023-03-16 16:25:52
65.6903393939137	-20.236768880859	87.34	2023-03-16 16:26:05
65.6935597211123	-20.2377384155989	85.27	2023-03-16 16:26:21
65.6957973539829	-20.2384182717651	82.03	2023-03-16 16:26:32
65.6966481171548	-20.2386039309204	78.83	2023-03-16 16:26:36
65.6968662980944	-20.2386144921184	78.53	2023-03-16 16:26:37
65.6981264334172	-20.2382791321725	82.67	2023-03-16 16:26:43
65.6985248252749	-20.2380641363561	83.66	2023-03-16 16:26:45
65.7021024730057	-20.2359770424664	85.16	2023-03-16 16:27:03
65.7051659747958	-20.2342043537647	85.74	2023-03-16 16:27:19
65.7070705108345	-20.2325731515884	86.14	2023-03-16 16:27:29
65.7081601582468	-20.2313940692693	89.23	2023-03-16 16:27:35
65.7103316579014	-20.2290058135986	85.47	2023-03-16 16:27:47
65.7109155412763	-20.2283607423306	81.12	2023-03-16 16:27:50
65.7115109916776	-20.2277116477489	76.87	2023-03-16 16:27:53
65.7117105647922	-20.2274877671152	76.64	2023-03-16 16:27:54
65.7149613182992	-20.2239817846566	76.03	2023-03-16 16:28:10
65.7165725715458	-20.222196187824	72.47	2023-03-16 16:28:18
65.7198067288846	-20.2186570968479	72.96	2023-03-16 16:28:34
65.7206074520946	-20.2177678607404	76.38	2023-03-16 16:28:38
65.7219926454127	-20.2162637282163	79.45	2023-03-16 16:28:45
65.723481355235	-20.2146689034998	80.27	2023-03-16 16:28:54
65.7248892635107	-20.2130795270205	76.99	2023-03-16 16:29:04
65.7255407888442	-20.2122099045664	74.15	2023-03-16 16:29:09
65.726436059922	-20.2110458258539	70.89	2023-03-16 16:29:15
65.7267521414906	-20.2107637748122	70.16	2023-03-16 16:29:17
65.7279484905303	-20.210916576907	72.9	2023-03-16 16:29:24
65.7282693497837	-20.2113213390112	73.74	2023-03-16 16:29:26
65.7285601180047	-20.2118488121778	74.31	2023-03-16 16:29:28
65.7310076337308	-20.2178504224867	74.5	2023-03-16 16:29:47
65.7321295514703	-20.221622698009	74.58	2023-03-16 16:29:57
65.732718128711	-20.2258408907801	71.72	2023-03-16 16:30:06
65.7336437422782	-20.2313028741628	69.36	2023-03-16 16:30:18
65.7348382472992	-20.2346257958561	67.06	2023-03-16 16:30:27
65.736613702029	-20.2376520819962	64.15	2023-03-16 16:30:38
65.73854313232	-20.2407520450652	61.11	2023-03-16 16:30:50
65.7405360136181	-20.2437767386436	59.37	2023-03-16 16:31:03
65.7417608611286	-20.2448838204145	56.04	2023-03-16 16:31:10
65.7439214643091	-20.2468297630548	53.18	2023-03-16 16:31:23
65.7467035017908	-20.2493526320904	53.04	2023-03-16 16:31:39
65.7492532767355	-20.2517258003354	50.89	2023-03-16 16:31:53
65.7508230395615	-20.2531717624515	47.86	2023-03-16 16:32:02
65.7521454524249	-20.2541749924421	44.47	2023-03-16 16:32:09
65.7537435460836	-20.2553472854197	41.24	2023-03-16 16:32:17
65.7551912683994	-20.2564386930317	37.99	2023-03-16 16:32:24
65.7586720213294	-20.2590687666088	36.18	2023-03-16 16:32:40
65.7612842414528	-20.2605046704412	36.51	2023-03-16 16:32:52
65.7625185605139	-20.2609266154468	38.08	2023-03-16 16:32:58
65.7632578443736	-20.2605921775103	40.49	2023-03-16 16:33:02
65.7639361079782	-20.2598199527711	44.26	2023-03-16 16:33:06
65.7644375134259	-20.2591924834996	47.33	2023-03-16 16:33:09
65.7653007656336	-20.2581435721368	50.34	2023-03-16 16:33:14
65.7670682575554	-20.2567533496767	50.45	2023-03-16 16:33:23
65.7690685987473	-20.2563994657248	49.32	2023-03-16 16:33:32
65.7713082432747	-20.2566717937589	46.27	2023-03-16 16:33:42
65.7757930643857	-20.2569030504674	43.66	2023-03-16 16:34:02
65.7788616791368	-20.2561211865395	45.82	2023-03-16 16:34:15
65.7806147541851	-20.256077600643	49.11	2023-03-16 16:34:22
65.7816076744348	-20.2562276367098	51.18	2023-03-16 16:34:26
65.7840096764266	-20.2570642344654	54.5	2023-03-16 16:34:36
65.7862334791571	-20.257797986269	58.09	2023-03-16 16:34:45
65.7899786811322	-20.2586207538843	58.08	2023-03-16 16:35:00
65.79176989384	-20.2589507494122	55.05	2023-03-16 16:35:07
65.7953636348248	-20.2595922164619	53.73	2023-03-16 16:35:22
65.7990834396333	-20.2603791933507	54.08	2023-03-16 16:35:38
65.8009822759777	-20.2617138437927	56.85	2023-03-16 16:35:46
65.8028713054955	-20.2623500302434	58.48	2023-03-16 16:35:54
65.8049242850393	-20.2624057698995	58.12	2023-03-16 16:36:03
65.8069117181003	-20.2634426113218	57.31	2023-03-16 16:36:12
65.8097328990698	-20.2652710396796	53.89	2023-03-16 16:36:25
65.8103851787746	-20.2656937390566	52.48	2023-03-16 16:36:28
65.8123369049281	-20.2669292315841	49.38	2023-03-16 16:36:37
65.8138267882168	-20.2678747940809	46.36	2023-03-16 16:36:44
65.8157411310822	-20.2690807823092	43.13	2023-03-16 16:36:53
65.8161622378975	-20.2693376876414	42.28	2023-03-16 16:36:55
65.8185466378927	-20.2709676325321	39.05	2023-03-16 16:37:07
65.8199741598219	-20.272761695087	35.95	2023-03-16 16:37:15
65.8212203811854	-20.2744296099991	32.84	2023-03-16 16:37:22
65.8219366148114	-20.2753880806267	30.64	2023-03-16 16:37:26
65.8244485035539	-20.2782053221017	31.63	2023-03-16 16:37:40
65.8254258334637	-20.2788617927581	32.32	2023-03-16 16:37:47
65.8255145139992	-20.2796277310699	31.23	2023-03-16 16:37:53
65.8251775614917	-20.2825382631272	29.12	2023-03-16 16:38:04
65.8249965123832	-20.2843405399472	25.93	2023-03-16 16:38:09
65.8247781638056	-20.2865805197507	22.91	2023-03-16 16:38:15
65.8244371879846	-20.2901640348136	19.57	2023-03-16 16:38:24
65.8239709865302	-20.2949983812869	16.39	2023-03-16 16:38:38
65.8238655421883	-20.2960681635886	15.63	2023-03-16 16:38:43
65.8239359501749	-20.2965410705656	15.46	2023-03-16 16:38:49
65.8244112879038	-20.2967348601669	15.73	2023-03-16 16:39:00
65.8244386967272	-20.2967521268874	15.71	2023-03-16 16:39:01
65.8244791813195	-20.2970991376787	15.04	2023-03-16 16:39:06
65.8242935221642	-20.2986804675311	13.7	2023-03-16 16:39:17
65.8242549654096	-20.2989530470222	13.14	2023-03-16 16:39:24
65.8242446556687	-20.2988839801401	12.64	2023-03-16 16:40:01
65.8242432307452	-20.2988813817501	3.96	2023-03-16 16:40:03
65.8242433145642	-20.2988833095878	9.65	2023-03-16 16:40:04
65.8242436498404	-20.2988891769201	13.99	2023-03-16 16:40:05
65.8242439851165	-20.2988954633474	14.08	2023-03-16 16:40:06
65.8242247067392	-20.2989329304546	10.05	2023-03-16 16:40:13
65.8242197614163	-20.2989325113595	12.32	2023-03-16 16:40:14
65.8241972140968	-20.2989331819117	15.68	2023-03-16 16:40:18
65.824187323451	-20.2989342715591	12.25	2023-03-16 16:40:20
65.8241715654731	-20.2989364508539	17.55	2023-03-16 16:40:23
65.8241676259786	-20.2989353612065	14.35	2023-03-16 16:40:24
65.8241436537355	-20.2989349421114	16.01	2023-03-16 16:40:31
65.8241199329495	-20.2989580761641	12.92	2023-03-16 16:40:48
65.8241611719131	-20.2996485773474	13.09	2023-03-16 16:41:49
65.8241335954517	-20.2997539378703	12.94	2023-03-16 16:41:59
65.8242312446237	-20.2996214199811	12.42	2023-03-16 16:44:05
65.8241856470704	-20.2996219228953	12.71	2023-03-16 16:44:09
65.8241074439138	-20.2991501893848	12.35	2023-03-16 16:44:30
65.8241061028093	-20.2995722182095	12.4	2023-03-16 16:44:47
65.824033934623	-20.2997302170843	12.32	2023-03-16 16:46:13
65.8238983992487	-20.3008139133453	11.18	2023-03-16 16:48:13
65.8238766063005	-20.3009075392038	11.23	2023-03-16 16:48:25
65.8241469226778	-20.2985195349902	11.12	2023-03-16 16:50:23
65.8241492696106	-20.2984432596713	11.4	2023-03-16 16:50:27
65.8241142332554	-20.2982620429248	10.85	2023-03-16 16:54:06
65.8242089487612	-20.2981481328607	10.93	2023-03-16 16:54:52
65.8242564741522	-20.2981635555625	11.04	2023-03-16 16:54:57
65.824425034225	-20.2987141627818	11.13	2023-03-16 16:55:20
65.8244256209582	-20.2987480256706	11.31	2023-03-16 16:55:23
65.8241024147719	-20.3001221548766	9.94	2023-03-16 16:59:08
65.8241239562631	-20.3000566083938	9.74	2023-03-16 16:59:47
65.824113143608	-20.3001663275063	9.94	2023-03-16 16:59:54
65.8241022471339	-20.3002757951617	9.93	2023-03-16 16:59:57
65.8241668716073	-20.3007253166288	10.46	2023-03-16 17:00:22
65.8241360262036	-20.3014805261046	9.67	2023-03-16 17:00:50
65.8237755205482	-20.30227990821	9.86	2023-03-16 17:07:25
65.8237704914063	-20.3022089134902	9.62	2023-03-16 17:07:37
65.8238771930337	-20.3018372599036	9.41	2023-03-16 17:07:51
65.823827739805	-20.3011604212224	9.24	2023-03-16 17:09:14
65.4331747256219	-19.7021815739572	255.83	2023-03-24 08:55:41
65.4333346523345	-19.7023507207632	254.79	2023-03-24 08:56:18
65.4333153739572	-19.7023542411625	252.78	2023-03-24 08:57:05
65.4333178885281	-19.7023817338049	252.25	2023-03-24 08:57:47
65.4333131108433	-19.7023569233716	250.64	2023-03-24 08:58:34
65.4333048965782	-19.7023478709161	249.71	2023-03-24 08:59:12
65.4333112668246	-19.7023658920079	247.39	2023-03-24 09:00:24
65.4333055671304	-19.7023768723011	245.8	2023-03-24 09:00:43
65.4332903120667	-19.7023748606443	245.89	2023-03-24 09:01:03
65.4332842770964	-19.7023891936988	242.92	2023-03-24 09:01:21
65.4333032201976	-19.7024045325816	245.91	2023-03-24 09:01:23
65.4333469737321	-19.7024428378791	243.44	2023-03-24 09:01:27
65.433389050886	-19.7024451848119	243.14	2023-03-24 09:01:42
65.4333714488894	-19.7024894412607	242.58	2023-03-24 09:02:04
65.4333752207458	-19.702466391027	239.64	2023-03-24 09:02:12
65.4333760589361	-19.7024667263031	247.28	2023-03-24 09:02:13
65.4333779029548	-19.7024675644934	243.48	2023-03-24 09:02:14
65.4333458002657	-19.7024845797569	242.64	2023-03-24 09:02:31
65.4332842770964	-19.7023524809629	236.71	2023-03-24 09:02:50
65.4332840256393	-19.7023489605635	245.14	2023-03-24 09:02:51
65.4332732129842	-19.7023365553468	242.03	2023-03-24 09:02:54
65.433190818876	-19.702120134607	242.79	2023-03-24 09:03:13
65.4331823531538	-19.7021104954183	242.88	2023-03-24 09:03:14
65.4331317264587	-19.7020688373595	242.77	2023-03-24 09:03:20
65.4331012163311	-19.7019674163312	241.71	2023-03-24 09:03:33
65.4330915771425	-19.7018147818744	243.1	2023-03-24 09:03:46
65.4331067483872	-19.7013808507472	244.5	2023-03-24 09:04:03
65.4331422038376	-19.7009525354952	244.79	2023-03-24 09:04:19
65.4331651702523	-19.7005835641176	245.51	2023-03-24 09:04:33
65.433209342882	-19.7001736890525	246.41	2023-03-24 09:04:52
65.4332396853715	-19.6998125128448	246.34	2023-03-24 09:05:10
65.4332589637488	-19.699408756569	248.7	2023-03-24 09:05:35
65.4332650825381	-19.6991328243166	250.18	2023-03-24 09:05:59
65.4331997036934	-19.6990067604929	249.59	2023-03-24 09:06:17
65.4331635776907	-19.6985861565918	251.55	2023-03-24 09:06:39
65.4330395255238	-19.6983984857798	252.85	2023-03-24 09:07:01
65.432900134474	-19.698253646493	255.24	2023-03-24 09:07:22
65.4327790159732	-19.6980932168663	258.4	2023-03-24 09:07:44
65.4326963704079	-19.6978796459734	261.54	2023-03-24 09:08:07
65.4325849749148	-19.6976324636489	264.69	2023-03-24 09:08:31
65.4324715677649	-19.697381677106	267.11	2023-03-24 09:08:53
65.4323365353048	-19.6970921661705	269.54	2023-03-24 09:09:15
65.4322325158864	-19.6967749949545	272.88	2023-03-24 09:09:39
65.4322000779212	-19.6964192669839	274.98	2023-03-24 09:10:04
65.4321902710944	-19.6963013336062	278.15	2023-03-24 09:10:14
65.4321619402617	-19.6960419975221	281.11	2023-03-24 09:10:36
65.4321175161749	-19.6957387402654	284	2023-03-24 09:10:59
65.432101925835	-19.695539586246	287.07	2023-03-24 09:11:17
65.4321272391826	-19.6953643206507	290.39	2023-03-24 09:11:36
65.4321352019906	-19.695314951241	290.6	2023-03-24 09:12:01
65.4321371298283	-19.6953453775495	289.52	2023-03-24 09:12:31
65.4321749322116	-19.6951515041292	292.68	2023-03-24 09:12:51
65.432212818414	-19.6949876379222	296.14	2023-03-24 09:13:06
65.4322556499392	-19.6948272082955	299.19	2023-03-24 09:13:21
65.4323746729642	-19.6947348397225	302.1	2023-03-24 09:13:45
65.4325357731432	-19.6947183273733	305.3	2023-03-24 09:14:08
65.4327022377402	-19.6946533676237	307.04	2023-03-24 09:14:30
65.4328221827745	-19.6945317462087	309.47	2023-03-24 09:14:48
65.4329572990537	-19.6944729052484	313.07	2023-03-24 09:15:08
65.4330739751458	-19.6943246293813	315.34	2023-03-24 09:15:26
65.4331029765308	-19.69432127662	315.67	2023-03-24 09:15:49
65.4331136215478	-19.69433167018	315.18	2023-03-24 09:16:25
65.4331158846617	-19.6943480148911	314.08	2023-03-24 09:17:03
65.4331238474697	-19.6943299937993	313.28	2023-03-24 09:17:40
65.4331391025335	-19.6943137329072	312.09	2023-03-24 09:18:14
65.4331252723932	-19.6943232044578	311.31	2023-03-24 09:18:53
65.43312468566	-19.6943284850568	310.52	2023-03-24 09:19:23
65.4330883920193	-19.6943621803075	308.21	2023-03-24 09:20:04
65.4330915771425	-19.6943505294621	309.02	2023-03-24 09:20:36
65.433092918247	-19.6942386310548	309.31	2023-03-24 09:21:08
65.4330508410931	-19.6940367110074	312.31	2023-03-24 09:21:22
65.4329782538116	-19.6938220504671	315.44	2023-03-24 09:21:40
65.433008428663	-19.693562798202	318.62	2023-03-24 09:21:59
65.4330836981535	-19.6932496502995	321.73	2023-03-24 09:22:22
65.4331019707024	-19.6930449642241	325.15	2023-03-24 09:22:36
65.4331204108894	-19.6927595604211	328	2023-03-24 09:22:58
65.4331368394196	-19.692516149953	331.23	2023-03-24 09:23:19
65.4331680200994	-19.6922198496759	334.3	2023-03-24 09:23:41
65.4331929143518	-19.6918651275337	336.36	2023-03-24 09:24:04
65.433227615431	-19.6915809810162	339.47	2023-03-24 09:24:23
65.4332698602229	-19.6912706829607	341.64	2023-03-24 09:24:44
65.4333277791739	-19.6910518314689	341.63	2023-03-24 09:25:01
65.4333851952106	-19.6908268611878	345.08	2023-03-24 09:25:18
65.4334208182991	-19.6905490010977	347.82	2023-03-24 09:25:42
65.4334251768887	-19.6901969611645	351.19	2023-03-24 09:26:04
65.4334468860179	-19.6899501141161	354.02	2023-03-24 09:26:26
65.4334624763578	-19.6897156722844	355.65	2023-03-24 09:26:47
65.4334741272032	-19.6896684821695	356.19	2023-03-24 09:27:09
65.4335070680827	-19.6893767919391	359.43	2023-03-24 09:27:29
65.4335082415491	-19.6891969162971	362.67	2023-03-24 09:27:42
65.4335126839578	-19.6889950800687	365.83	2023-03-24 09:27:55
65.4335429426283	-19.6886308025569	367.64	2023-03-24 09:28:17
65.4335986822844	-19.6883195824921	370.95	2023-03-24 09:28:38
65.4336579423398	-19.6878925245255	373.36	2023-03-24 09:29:03
65.4336899612099	-19.6875001676381	375.36	2023-03-24 09:29:25
65.4337075632066	-19.6872064657509	378.37	2023-03-24 09:29:45
65.4337183758616	-19.6869782265276	381.44	2023-03-24 09:30:00
65.4337303619832	-19.6866296231747	382.76	2023-03-24 09:30:17
65.4337380733341	-19.6865324769169	382.4	2023-03-24 09:30:21
65.4337491374463	-19.6861616615206	385.08	2023-03-24 09:30:39
65.4337670747191	-19.6858159080148	388.4	2023-03-24 09:31:00
65.4337738640606	-19.6855086274445	390.27	2023-03-24 09:31:18
65.4337825812399	-19.6854542288929	376.74	2023-03-24 09:31:26
65.4337832517922	-19.6854484453797	398.82	2023-03-24 09:31:27
65.4337820783257	-19.6854443382472	394.07	2023-03-24 09:31:28
65.4337821621448	-19.6854475233704	390.5	2023-03-24 09:31:30
65.4337941482663	-19.6854228805751	389.58	2023-03-24 09:31:55
65.4337950702757	-19.6854451764375	389.38	2023-03-24 09:32:27
65.4337825812399	-19.6851045358926	392.46	2023-03-24 09:32:47
65.4337684158236	-19.6847448684275	394.13	2023-03-24 09:33:08
65.4337629675865	-19.6846862789243	394.57	2023-03-24 09:33:11
65.4337736126035	-19.6845789905638	395.48	2023-03-24 09:33:16
65.4338187910616	-19.6841743122786	396.47	2023-03-24 09:33:36
65.433856677264	-19.6838599909097	398.76	2023-03-24 09:33:52
65.4338591918349	-19.6837924327701	398.95	2023-03-24 09:33:55
65.4338427633047	-19.6834371238947	400.28	2023-03-24 09:34:14
65.4338373988867	-19.6832111477852	402.12	2023-03-24 09:34:30
65.4338659811765	-19.6830011811107	405.48	2023-03-24 09:34:47
65.4338850919157	-19.6828754525632	407	2023-03-24 09:34:56
65.4338949825615	-19.6828209701926	407.39	2023-03-24 09:34:59
65.4339239001274	-19.6825467981398	409.15	2023-03-24 09:35:14
65.4339211340994	-19.6824902202934	407.42	2023-03-24 09:35:29
65.43391501531	-19.682457530871	408.38	2023-03-24 09:35:44
65.4339108243585	-19.6824533399194	407.18	2023-03-24 09:36:23
65.4339092317969	-19.6824515797198	405.61	2023-03-24 09:36:35
65.4339067172259	-19.682454681024	401.55	2023-03-24 09:36:42
65.4339079745114	-19.6824530046433	411.15	2023-03-24 09:36:43
65.4339091479778	-19.6824545133859	409.32	2023-03-24 09:36:44
